Date,Close,SMA20,SMA60,Signal,Position,Strategy Return
2015-07-09,105.22335052490234,107.62293281555176,108.38738276163737,-1,-1.0,0.010869875477986124
2015-07-10,105.22335052490234,107.52359962463379,108.36049766540528,-1,-1.0,-0.0
2015-07-13,106.76508331298828,107.46399726867676,108.30950101216634,-1,-1.0,-0.014652002434773825
2015-07-14,106.76508331298828,107.46042861938477,108.31453742980958,-1,-1.0,-0.0
2015-07-15,106.76508331298828,107.49421539306641,108.31334788004557,-1,-1.0,-0.0
2015-07-16,105.22335052490234,107.4322380065918,108.29268875122071,-1,-1.0,0.01444042134605239
2015-07-17,107.92140197753906,107.52384071350097,108.30454521179199,-1,-1.0,-0.025641185527524035
2015-07-20,107.1505355834961,107.576900100708,108.25997276306153,-1,-1.0,0.007142850073458162
2015-07-21,108.30683898925781,107.59438552856446,108.16618690490722,-1,-1.0,-0.010791391750540447
2015-07-22,107.1505355834961,107.53537712097167,108.06558049519857,-1,-1.0,0.010676180900048293
2015-07-23,104.83792877197266,107.30470657348633,107.92643063863119,-1,-1.0,0.02158278350108067
2015-07-24,105.60881042480469,107.13125801086426,107.83748474121094,-1,-1.0,-0.007353079766662773
2015-07-27,103.29618835449219,106.95781326293945,107.72867317199707,-1,-1.0,0.021898003215926054
2015-07-28,103.29618835449219,106.70728073120117,107.6136355082194,-1,-1.0,-0.0
2015-07-29,104.45249938964844,106.49529342651367,107.52409578959147,-1,-1.0,-0.011194130718434891
2015-07-30,106.76508331298828,106.3796630859375,107.46687304178873,-1,-1.0,-0.022140053487021083
2015-07-31,107.53594970703125,106.26403121948242,107.43494987487793,-1,-1.0,-0.0072202106730261395
2015-08-03,103.6816177368164,106.03277015686035,107.33878784179687,-1,-1.0,0.03584226466326379
2015-08-04,105.22335052490234,105.87859573364258,107.24341761271158,-1,-1.0,-0.014869875892556506
2015-08-05,103.29618835449219,105.72442092895508,107.12837994893393,-1,-1.0,0.018314966790133447
2015-08-06,103.29618835449219,105.62806282043456,107.00711619059244,-1,-1.0,-0.0
2015-08-07,102.52534484863281,105.4931625366211,106.89790891011556,-1,-1.0,0.007462458374688397
2015-08-10,99.44185638427734,105.12700119018555,106.73108418782552,-1,-1.0,0.030075377643526968
2015-08-11,100.59814453125,104.81865425109864,106.58353093465169,-1,-1.0,-0.011627781188078057
2015-08-12,99.0564193725586,104.43322105407715,106.41028226216635,-1,-1.0,0.015325582453585729
2015-08-13,98.67101287841797,104.10560417175293,106.23061014811198,-1,-1.0,0.003890777564764192
2015-08-14,97.12925720214844,103.5659969329834,106.03769340515137,-1,-1.0,0.015625213842380248
2015-08-17,95.58751678466797,102.98784599304199,105.81908098856609,-1,-1.0,0.015873079460205775
2015-08-18,97.12925720214844,102.42896690368653,105.60126113891602,-1,-1.0,-0.016129097913000212
2015-08-19,96.35839080810547,101.889359664917,105.38304532368979,-1,-1.0,0.007936500455662077
2015-08-20,97.12925720214844,101.50392608642578,105.1963545481364,-1,-1.0,-0.00799999239898197
2015-08-21,93.27491760253906,100.8872314453125,104.9205217997233,-1,-1.0,0.039682580827192004
2015-08-24,88.64972686767578,100.15490837097168,104.5800542195638,-1,-1.0,0.049586650449502834
2015-08-25,95.20207977294922,99.75020294189453,104.36124382019042,-1,-1.0,-0.07391283805142335
2015-08-26,94.43122100830078,99.24913902282715,104.14203758239746,-1,-1.0,0.008097079039521837
2015-08-27,95.58751678466797,98.69026069641113,103.95455525716146,-1,-1.0,-0.012244846185622826
2015-08-28,96.35839080810547,98.13138275146484,103.80482444763183,-1,-1.0,-0.0080645888644022
2015-08-31,99.44185638427734,97.9193946838379,103.71893615722657,-1,-1.0,-0.031999969595927436
2015-09-01,95.58751678466797,97.43760299682617,103.58748664855958,-1,-1.0,0.038759730959917804
2015-09-02,96.74381256103516,97.10998420715332,103.46908302307129,-1,-1.0,-0.012096723664994924
2015-09-03,97.9001235961914,96.84018096923828,103.36372553507486,-1,-1.0,-0.01195229963080835
2015-09-04,96.35839080810547,96.53183326721191,103.18286514282227,-1,-1.0,0.01574801676906068
2015-09-07,94.43122100830078,96.28130149841309,102.95743331909179,-1,-1.0,0.02000002058609074
2015-09-08,94.81665802001953,95.99222717285156,102.75710334777833,-1,-1.0,-0.004081669257298692
2015-09-09,99.44185638427734,96.0114990234375,102.64631182352701,-1,-1.0,-0.04878044070358656
2015-09-10,96.35839080810547,95.89586791992187,102.47790336608887,-1,-1.0,0.03100772339020208
2015-09-11,98.28556823730469,95.95368347167968,102.34784037272135,-1,-1.0,-0.020000099763362922
2015-09-14,98.28556823730469,96.08858604431153,102.21777737935385,-1,-1.0,-0.0
2015-09-15,97.12925720214844,96.08858604431153,102.03731282552083,-1,-1.0,0.01176480999086671
2015-09-16,99.82728576660156,96.26203079223633,101.89558919270833,-1,-1.0,-0.027777712320376402
2015-09-17,100.98358917236328,96.45474739074707,101.7544600168864,-1,-1.0,-0.011583039615693735
2015-09-18,101.36902618408203,96.85945281982421,101.625980758667,-1,-1.0,-0.0038168282082038374
2015-09-21,99.82728576660156,97.4183307647705,101.51035079956054,-1,-1.0,0.015209186430189536
2015-09-22,99.44185638427734,97.63031959533691,101.36260108947754,-1,-1.0,0.003860962254601974
2015-09-23,95.97298431396484,97.70740776062011,101.1506134033203,-1,-1.0,0.034883420286399236
2015-09-24,97.9001235961914,97.82303810119629,100.96432062784831,-1,-1.0,-0.020080018309341474
2015-09-25,97.9001235961914,97.90012474060059,100.76517957051595,-1,-1.0,-0.0
2015-09-29,97.9001235961914,97.82303810119629,100.59173431396485,-1,-1.0,-0.0
2015-09-30,100.21271514892578,98.05429801940917,100.4568322499593,-1,-1.0,-0.023621947223203987
2015-10-01,102.9107666015625,98.36264572143554,100.39901695251464,-1,-1.0,-0.02692324470629459
2015-10-02,101.75444793701172,98.55536193847657,100.34120190938314,-1,-1.0,0.011236129150875684
2015-10-05,102.13988494873047,98.84443664550781,100.28981081644694,-1,-1.0,-0.0037879131530185184
2015-10-06,102.52534484863281,99.24914283752442,100.21914850870768,-1,-1.0,-0.003773843098568541
2015-10-07,104.06707763671875,99.71166381835937,100.17418174743652,-1,-1.0,-0.01503757719968779
2015-10-08,104.83792877197266,99.98146743774414,100.14206250508626,-1,-1.0,-0.007407252637042561
2015-10-12,106.76508331298828,100.50180206298828,100.16775805155436,1,-1.0,-0.018382226390672773
2015-10-13,105.99421691894531,100.88723449707031,100.1356383005778,1,1.0,-0.0072202106730261395
2015-10-14,105.22335052490234,101.2341236114502,100.10351854960123,1,1.0,-0.007272721252636449
2015-10-15,107.92140197753906,101.77373085021972,100.09709459940592,1,1.0,0.025641185527524035
2015-10-16,105.99421691894531,102.08207740783692,100.07782262166342,1,1.0,-0.017857301918620783
2015-10-19,106.37968444824219,102.35188217163086,100.10351854960123,1,1.0,0.0036366845333801745
2015-10-20,107.1505355834961,102.64095764160156,100.12921396891277,1,1.0,0.00724622505934347
2015-10-21,106.76508331298828,102.9878475189209,100.1870288848877,1,1.0,-0.003597296722865684
2015-10-22,105.99421691894531,103.31546554565429,100.23199602762858,1,1.0,-0.0072202106730261395
2015-10-23,107.92140197753906,103.912886428833,100.2898110707601,1,1.0,0.018181983079958774
2015-10-26,107.92140197753906,104.4139503479004,100.3090830485026,1,1.0,0.0
2015-10-27,107.1505355834961,104.87647094726563,100.30265947977702,1,1.0,-0.007142850073458162
2015-10-28,106.37968444824219,105.30044898986816,100.34762725830078,1,1.0,-0.007194095027674652
2015-10-29,105.22335052490234,105.550980758667,100.34762725830078,1,1.0,-0.010869875477986124
2015-10-30,105.22335052490234,105.66660995483399,100.37974662780762,1,1.0,0.0
2015-11-02,105.99421691894531,105.87859840393067,100.42471377054851,1,1.0,0.007326001217387024
2015-11-03,107.53594970703125,106.14840164184571,100.5082238515218,1,1.0,0.014545442505272899
2015-11-04,111.39031219482422,106.59165000915527,100.70736478169759,1,1.0,0.035842548452807765
2015-11-05,109.84858703613281,106.88072547912597,100.86153882344564,1,1.0,-0.013840747263504372
2015-11-06,107.92140197753906,107.0348991394043,101.00928853352865,1,1.0,-0.01754401317842924
2015-11-09,109.463134765625,107.16980171203613,101.18915723164876,1,1.0,0.014285700146916325
2015-11-10,107.53594970703125,107.24688835144043,101.36260210673014,1,1.0,-0.017605790869411053
2015-11-11,105.99421691894531,107.28543167114258,101.5360471089681,1,1.0,-0.01433690586530556
2015-11-12,106.76508331298828,107.22761573791504,101.69664421081544,1,1.0,0.007272721252636449
2015-11-13,104.83792877197266,107.1698013305664,101.83796984354655,1,1.0,-0.01805041949310393
2015-11-16,104.06707763671875,107.05417098999024,101.95360018412272,1,1.0,-0.007352788673749444
2015-11-17,106.76508331298828,107.03489837646484,102.17843627929688,1,1.0,0.025925640822622498
2015-11-18,105.60881042480469,106.97708473205566,102.46108767191569,1,1.0,-0.010830065900795605
2015-11-19,108.30683898925781,107.09271583557128,102.67950032552083,1,1.0,0.02554738145047253
2015-11-20,108.69224548339844,107.13125801086426,102.91718406677246,1,1.0,0.00355846867785381
2015-11-23,108.69224548339844,107.16980018615723,103.1355962117513,1,1.0,0.0
2015-11-24,107.53594970703125,107.18907089233399,103.32188886006674,1,1.0,-0.01063825456199452
2015-11-25,108.69224548339844,107.3046989440918,103.47606201171875,1,1.0,0.010752643925286076
2015-11-26,109.84858703613281,107.53596076965331,103.71374651590983,1,1.0,0.010638675717772328
2015-11-27,107.1505355834961,107.632320022583,103.88719189961752,1,1.0,-0.024561548996067106
2015-11-30,107.1505355834961,107.69013595581055,104.04136543273925,1,1.0,0.0
2015-12-01,109.84858703613281,107.80576782226562,104.26620203653971,1,1.0,0.025180009021366745
2015-12-02,109.84858703613281,107.72868156433105,104.52315813700358,1,1.0,0.0
2015-12-03,109.84858703613281,107.72868156433105,104.77369028727213,1,1.0,0.0
2015-12-04,108.30683898925781,107.74795341491699,104.92143999735514,1,1.0,-0.01403521054274337
2015-12-07,110.61943817138672,107.80576858520507,105.1591241200765,1,1.0,0.02135229135768868
2015-12-08,109.84858703613281,107.92140045166016,105.35184110005697,1,1.0,-0.006968496206422592
2015-12-09,108.30683898925781,108.03703155517579,105.51886227925618,1,1.0,-0.01403521054274337
2015-12-10,108.69224548339844,108.13338966369629,105.71157875061036,1,1.0,0.00355846867785381
2015-12-11,107.53594970703125,108.26829071044922,105.84005648295084,1,1.0,-0.01063825456199452
2015-12-14,107.1505355834961,108.42246360778809,105.94283892313639,1,1.0,-0.0035840490978613637
2015-12-15,106.37968444824219,108.40319366455078,106.02634989420572,1,1.0,-0.007194095027674652
2015-12-16,110.61943817138672,108.65372505187989,106.20621910095215,1,1.0,0.0398549191524189
2015-12-17,111.7757339477539,108.8271697998047,106.41178372701009,1,1.0,0.010452916733998396
2015-12-18,109.463134765625,108.86571426391602,106.6366195678711,1,1.0,-0.02068963540163249
2015-12-21,109.07769012451172,108.88498649597167,106.8229123433431,1,1.0,-0.003521227872183341
2015-12-22,109.463134765625,108.98134574890136,107.015629196167,1,1.0,0.0035336707320561267
2015-12-23,109.07769012451172,109.00061798095703,107.201921971639,1,1.0,-0.003521227872183341
2015-12-24,109.463134765625,108.98134536743164,107.35609563191731,1,1.0,0.0035336707320561267
2015-12-25,110.23400115966797,109.13551864624023,107.47814954121908,1,1.0,0.007042246649463291
2015-12-28,110.61943817138672,109.30896377563477,107.62589937845866,1,1.0,0.003496534714007682
2015-12-29,109.463134765625,109.28969116210938,107.74795354207357,1,1.0,-0.0104529857037442
2015-12-30,109.84858703613281,109.28969116210938,107.8700075785319,1,1.0,0.003521297570484583
2015-12-31,110.23400115966797,109.30896186828613,107.97278963724771,1,1.0,0.0035085942744841336
2016-01-04,107.53594970703125,109.27041740417481,108.01775665283203,1,1.0,-0.024475673787153318
2016-01-05,106.37968444824219,109.05842971801758,108.01133333841959,1,1.0,-0.010752360135742212
2016-01-06,104.45249938964844,108.78862533569335,107.98563804626465,1,1.0,-0.018116100537329594
2016-01-07,102.52534484863281,108.4995506286621,107.94067128499348,1,1.0,-0.018450056746144416
2016-01-08,103.29618835449219,108.2297477722168,107.86358439127604,1,1.0,0.007518565355692619
2016-01-11,102.52534484863281,107.97921752929688,107.80576985677084,1,1.0,-0.007462458374688397
2016-01-12,102.52534484863281,107.74795799255371,107.74153086344401,1,1.0,0.0
2016-01-13,102.9107666015625,107.57451210021972,107.67086804707846,-1,1.0,0.0037592826778463095
2016-01-14,101.36902618408203,107.11199150085449,107.58093376159668,-1,-1.0,0.014981332550456972
2016-01-15,105.60881042480469,106.80364532470703,107.57451032002767,-1,-1.0,-0.04182524386712938
2016-01-18,105.60881042480469,106.61092910766601,107.5359671274821,-1,-1.0,-0.0
2016-01-19,106.37968444824219,106.47602882385254,107.51027183532715,-1,-1.0,-0.007299334405308722
2016-01-20,103.6816177368164,106.18695297241212,107.45245653788248,-1,-1.0,0.025362612470790857
2016-01-21,104.06707763671875,105.93642234802246,107.41391309102376,-1,-1.0,-0.003717726520054754
2016-01-22,106.76508331298828,105.80151977539063,107.43960863749186,-1,-1.0,-0.025925640822622498
2016-01-25,107.53594970703125,105.66661720275879,107.47815195719402,-1,-1.0,-0.0072202106730261395
2016-01-26,105.99421691894531,105.43535614013672,107.47815195719402,-1,-1.0,0.01433690586530556
2016-01-27,107.53594970703125,105.33899688720703,107.47815195719402,-1,-1.0,-0.014545442505272899
2016-01-28,107.92140197753906,105.24263763427734,107.42033678690592,-1,-1.0,-0.0035844038347914164
2016-01-29,110.23400115966797,105.24263763427734,107.42676035563152,-1,-1.0,-0.021428550220374376
2016-02-01,111.00487518310547,105.41608390808105,107.47815157572428,-1,-1.0,-0.006993069428015586
2016-02-02,109.84858703613281,105.58952903747559,107.48457578023275,-1,-1.0,0.010416552832164583
2016-02-03,112.5466079711914,105.99423446655274,107.56808675130209,-1,-1.0,-0.024561271181131605
2016-02-15,111.7757339477539,106.45675392150879,107.6644453684489,-1,-1.0,0.0068493758926507775
2016-02-16,113.7029037475586,106.9770896911621,107.78007570902507,-1,-1.0,-0.017241396962828004
2016-02-17,114.08834838867188,107.55523986816407,107.93424936930339,-1,-1.0,-0.0033899278594418103
2016-02-18,116.40091705322266,108.24901847839355,108.13981335957845,1,-1.0,-0.020269981091078693
2016-02-19,116.40091705322266,108.92352600097657,108.30041058858235,1,1.0,0.0
2016-02-22,116.40091705322266,109.6751205444336,108.48027903238932,1,1.0,0.0
2016-02-23,115.24463653564453,110.15691184997559,108.59590899149576,1,1.0,-0.009933603160956483
2016-02-24,114.08834838867188,110.58088874816895,108.68584403991699,1,1.0,-0.01003333588209998
2016-02-25,116.01549530029297,111.06267929077148,108.8078982035319,1,1.0,0.016891706636472215
2016-02-26,114.85919952392578,111.62155838012696,108.92995236714681,1,1.0,-0.009966735679352579
2016-03-01,117.17179107666016,112.27679405212402,109.0712781270345,1,1.0,0.02013414304052019
2016-03-02,117.94269561767578,112.8356746673584,109.20617993672688,1,1.0,0.006579267364030139
2016-03-03,118.71354675292969,113.39455451965333,109.39889678955078,1,1.0,0.0065358107275477195
2016-03-04,117.55725860595703,113.9727066040039,109.57234217325846,1,1.0,-0.009740153323690715
2016-03-07,117.17179107666016,114.45449867248536,109.69439557393392,1,1.0,-0.0032789768481156223
2016-03-08,117.17179107666016,114.91701812744141,109.81644897460937,1,1.0,0.0
2016-03-09,117.94269561767578,115.3024528503418,109.95135078430175,1,1.0,0.006579267364030139
2016-03-10,119.09899139404297,115.70715866088867,110.13121999104818,1,1.0,0.009803877809571482
2016-03-11,119.48441314697266,116.18894996643067,110.2789695739746,1,1.0,0.003236146237834303
2016-03-14,120.2552719116211,116.57438316345215,110.45241432189941,1,1.0,0.006451542459351867
2016-03-15,119.09899139404297,116.9405460357666,110.63228352864583,1,1.0,-0.009615216856587394
2016-03-16,120.2552719116211,117.26816444396972,110.82500063578287,1,1.0,0.009708566832044241
2016-03-17,122.18244934082031,117.67286949157715,111.0691089630127,1,1.0,0.01602572093983179
2016-03-18,122.95330810546875,118.00048904418945,111.33248850504557,1,1.0,0.006309079322007749
2016-03-21,123.3387451171875,118.34738044738769,111.61513951619466,1,1.0,0.0031348242487962974
2016-03-22,122.18244934082031,118.63645706176757,111.80785636901855,1,1.0,-0.009374959792793125
2016-03-23,122.95330810546875,119.02189064025879,111.99414927164713,1,1.0,0.006309079322007749
2016-03-24,122.18244934082031,119.42659568786621,112.2061378479004,1,1.0,-0.0062695243952867186
2016-03-25,121.79698944091797,119.71567039489746,112.41812616984049,1,1.0,-0.003154789431558447
2016-03-28,122.56785583496094,120.10110321044922,112.63653818766277,1,1.0,0.006329108770105618
2016-03-29,122.56785583496094,120.37090644836425,112.86137428283692,1,1.0,0.0
2016-03-30,124.49505615234375,120.69852447509766,113.11190630594889,1,1.0,0.015723537825266476
2016-03-31,124.8804931640625,121.00687179565429,113.35601450602213,1,1.0,0.003096002553282906
2016-04-01,122.18244934082031,121.23813133239746,113.54873135884603,1,1.0,-0.02160500615334382
2016-04-06,118.32813262939453,121.29594841003419,113.69648132324218,1,1.0,-0.031545583937955035
2016-04-07,119.09899139404297,121.39230842590332,113.85065472920736,1,1.0,0.0065145857330715096
2016-04-08,121.41157531738281,121.56575241088868,114.03694763183594,1,1.0,0.01941732584190059
2016-04-11,122.18244934082031,121.71992530822754,114.28105595906575,1,1.0,0.006349263004143957
2016-04-12,122.18244934082031,121.85482711791992,114.54443537394205,1,1.0,0.0
2016-04-13,124.49505615234375,122.06681632995605,114.87847798665365,1,1.0,0.01892748773657793
2016-04-14,124.49505615234375,122.3366195678711,115.2446398417155,1,1.0,0.0
2016-04-15,122.95330810546875,122.47152137756348,115.57225850423177,1,1.0,-0.012384010213131513
2016-04-18,121.79698944091797,122.45224838256836,115.89345258076986,1,1.0,-0.009404534797541997
2016-04-19,121.41157531738281,122.37516174316406,116.20822308858236,1,1.0,-0.0031643977844141302
2016-04-20,118.71354675292969,122.14390182495117,116.4716027577718,1,1.0,-0.0222221691580905
2016-04-21,121.026123046875,122.08608551025391,116.79922103881836,1,1.0,0.01948030664738143
2016-04-22,120.6407241821289,121.97045631408692,117.04975293477376,1,1.0,-0.003184427089322095
2016-04-25,121.41157531738281,121.93191261291504,117.31313234965006,1,1.0,0.006389642804946805
2016-04-26,121.79698944091797,121.93191261291504,117.57008743286133,1,1.0,0.0031744429847619937
2016-04-27,120.6407241821289,121.83555603027344,117.85273920694986,1,1.0,-0.009493381274008783
2016-04-28,117.94269561767578,121.60429801940919,118.08399950663248,1,1.0,-0.02236416088136184
2016-04-29,115.63005828857422,121.1610481262207,118.23174908955892,1,1.0,-0.019608143742943063
2016-05-03,113.7029037475586,120.6021686553955,118.33453165690104,1,1.0,-0.01666655339916967
2016-05-04,113.31746673583984,120.15891952514649,118.45658582051595,1,1.0,-0.0033898607600602038
2016-05-05,113.7029037475586,119.92765808105469,118.55936838785807,1,1.0,0.0034013910019472515
2016-05-06,114.08834838867188,119.67712593078613,118.66215082804362,1,1.0,0.0033899278594418103
2016-05-09,113.7029037475586,119.29169235229492,118.71996587117513,1,1.0,-0.003378475072670528
2016-05-10,113.31746673583984,118.8484432220459,118.75850906372071,1,1.0,-0.0033898607600602038
2016-05-11,113.31746673583984,118.40519409179687,118.81632372538249,-1,1.0,0.0
2016-05-12,112.5466079711914,117.80777168273926,118.81632372538249,-1,-1.0,0.0068026473486688666
2016-05-13,111.00487518310547,117.13326263427734,118.80347607930501,-1,-1.0,0.013698616207789893
2016-05-16,111.39031219482422,116.55511283874512,118.76493288675944,-1,-1.0,-0.003472253007653636
2016-05-17,113.31746673583984,116.13113670349121,118.75208485921225,-1,-1.0,-0.017300916956269896
2016-05-18,113.31746673583984,115.72643127441407,118.7006940205892,-1,-1.0,-0.0
2016-05-19,113.31746673583984,115.45662727355958,118.64930318196615,-1,-1.0,-0.0
2016-05-20,114.4737777709961,115.12901000976562,118.61718419392903,-1,-1.0,-0.010204173005841977
2016-05-23,118.71354675292969,115.03265113830567,118.67499936421713,-1,-1.0,-0.03703703210018294
2016-05-24,116.40091705322266,114.78211822509766,118.71354217529297,-1,-1.0,0.019480756518210574
2016-05-25,119.09899139404297,114.6472183227539,118.76493377685547,-1,-1.0,-0.02317915020881367
2016-05-26,119.48441314697266,114.58940277099609,118.84202067057292,-1,-1.0,-0.003236146237834303
2016-05-27,120.6407241821289,114.72430419921875,118.89983622233073,-1,-1.0,-0.009677505246930673
2016-05-30,121.026123046875,114.99410743713379,118.95122667948405,-1,-1.0,-0.0031946000602935953
2016-05-31,120.6407241821289,115.3409984588623,118.98334630330403,-1,-1.0,0.003184427089322095
2016-06-01,122.56785583496094,115.80351791381835,119.06685625712076,-1,-1.0,-0.01597413863267838
2016-06-02,122.56785583496094,116.24676551818848,119.15679066975912,-1,-1.0,-0.0
2016-06-03,123.72417449951172,116.72855682373047,119.26599706013998,-1,-1.0,-0.009434110245901461
2016-06-06,124.10958099365234,117.24889068603515,119.36877848307292,-1,-1.0,-0.003115045994040111
2016-06-07,124.8804931640625,117.8270420074463,119.46513684590657,-1,-1.0,-0.006211544380683831
2016-06-08,127.57855224609375,118.54009628295898,119.60003916422527,-1,-1.0,-0.0216051283404739
2016-06-13,124.8804931640625,119.15679054260254,119.67712618509928,-1,-1.0,0.021148218368451155
2016-06-14,124.8804931640625,119.85057144165039,119.77348454793294,1,-1.0,-0.0
2016-06-15,125.65129852294922,120.56362075805664,119.86341832478841,1,1.0,0.006172343969478522
2016-06-16,123.72417449951172,121.08395614624024,119.88911374409993,1,1.0,-0.01533708004685308
2016-06-17,125.65129852294922,121.70064773559571,119.93408025105795,1,1.0,0.015575969944702228
2016-06-20,125.65129852294922,122.31733932495118,119.97262280782064,1,1.0,0.0
2016-06-21,127.57855224609375,122.97257804870605,120.06255785624187,1,1.0,0.015338112266245485
2016-06-22,127.96394348144531,123.43509788513184,120.14606844584146,1,1.0,0.0030208152433659485
2016-06-23,126.42216491699219,123.93616027832032,120.216730372111,1,1.0,-0.012048539006432546
2016-06-24,122.56785583496094,124.1096035003662,120.22957814534506,1,1.0,-0.03048760543344564
2016-06-27,124.57060241699219,124.3639129638672,120.26295725504558,1,1.0,0.016339900607611035
2016-06-28,125.77225494384766,124.62048950195313,120.31636390686035,1,1.0,0.009646357194557087
2016-06-29,127.37443542480469,124.9379051208496,120.36435356140137,1,1.0,0.01273874338718306
2016-06-30,130.17831420898438,125.41478462219239,120.45265057881673,1,1.0,0.022012884884070383
2016-07-01,132.98216247558594,125.93549995422363,120.6326457977295,1,1.0,0.02153852032605319
2016-07-04,132.98216247558594,126.45621528625489,120.87687962849935,1,1.0,0.0
2016-07-05,131.37991333007812,126.8390022277832,121.0815616607666,1,1.0,-0.012048601975486517
2016-07-06,129.37721252441406,127.10238380432129,121.21432228088379,1,1.0,-0.015243584463573878
2016-07-07,131.78050231933594,127.44738426208497,121.37428983052571,1,1.0,0.01857583532701601
2016-07-08,131.78050231933594,127.65748176574706,121.53425738016765,1,1.0,0.0
2016-07-11,136.18653869628906,128.2227840423584,121.72911542256674,1,1.0,0.03343466066228995
2016-07-12,136.98764038085938,128.82814140319823,121.93732515970866,1,1.0,0.005882385236009702
2016-07-13,134.98489379882812,129.2948211669922,122.13785158793131,1,1.0,-0.014619907142448207
